school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Sam Houston State University,18416,14808,Texas,Town,public,100.0,100.0,100.0,86,41,184,38,17,84,124,58,268,123.95514638526876,0.4084133949178917
Samford University,3375,3266,Alabama,Suburb,private,99.77,94.24,100.0,4,2,9,2,1,4,6,3,13,1.6908703317157363,4.371171523239252
San Diego Christian College,656,504,California,Suburb,private,88.34,70.55,98.25,2,1,3,1,0,1,3,1,4,1.9455302559008403,0.19957067001315124
San Diego State University,30267,27060,California,Large City,NA,100.0,100.0,100.0,75,43,141,32,18,60,107,61,201,101.47592149834496,5.416491390849291
San Francisco State University,26676,22263,California,Large City,public,100.0,100.0,100.0,69,39,127,29,16,54,98,55,181,97.063605710434,0.21725376518133074
San Jose State University,27777,23097,California,Large City,NA,100.0,100.0,100.0,72,41,133,30,17,57,102,58,190,101.70718264197092,0.08497875998919936
Santa Clara University,5498,5411,California,Midsize City,private,100.0,99.98,100.0,11,6,21,5,3,9,16,9,30,12.370635778086475,3.118855084786887
Sarah Lawrence College,1401,1384,New York,Suburb,NA,93.59,78.71,99.45,2,1,4,1,0,2,3,1,6,0.3389796210777863,2.40374582660771
SavanNAh State University,4237,3687,Georgia,Midsize City,NA,98.17,76.45,100.0,3,1,8,1,0,3,4,1,11,3.1192706346183425,0.8789856639937447
Schreiner University,1249,1137,Texas,Town,NA,99.98,98.08,100.0,6,3,12,3,1,6,9,4,18,8.26776263456493,0.06611382284787777
Scripps College,1064,1060,California,Suburb,NA,91.7,75.44,99.14,2,1,3,1,0,1,3,1,4,1.5857906991493642,0.8990871592680933
Seattle Pacific University,2898,2783,Washington,Large City,private,98.54,92.17,99.96,3,2,5,1,1,2,4,3,7,2.200143202958934,2.022028266004753
Seattle University,4563,4325,Washington,Large City,private,99.97,98.99,100.0,6,3,11,2,1,5,8,4,16,2.5437522661288865,5.4524773352001406
Seton Hall University,5972,5554,New Jersey,Suburb,NA,100.0,99.91,100.0,9,5,17,4,2,7,13,7,24,9.922069881267934,2.669470381677472
Seton Hill University,2091,1551,Pennsylvania,Suburb,NA,91.12,76.18,98.7,2,1,3,1,0,1,3,1,4,1.6332146162866759,0.7863404734192921
Sewanee - The University of the South,1700,1687,Tennessee,Rural,NA,96.38,79.41,99.91,2,1,5,1,0,2,3,1,7,0.4033169817994877,2.910074703289152
Shaw University,1545,1466,North CaroliNA,Large City,private,78.43,54.7,95.15,1,1,2,0,0,1,1,1,3,0.5073849145975766,1.0247337663081164
Shawnee State University,3408,2832,Ohio,Town,public,91.45,73.53,99.07,2,1,3,1,0,1,3,1,4,2.1285200475054395,0.33016878250938625
SheNAndoah University,2060,1991,Virginia,Small City,NA,96.89,82.05,99.82,2,1,4,1,0,2,3,1,6,2.354606312698647,1.1132748840493634
Shepherd University,3419,2614,West Virginia,Town,NA,85.8,64.34,96.93,1,1,2,1,0,1,2,1,3,0.14818959392551756,1.8023100180109028
Shippensburg University of Pennsylvania,5573,5160,Pennsylvania,Town,NA,99.72,97.11,100.0,4,2,7,2,1,3,6,3,10,5.260091463676414,0.6050949023502102
Shorter University,1402,1140,Georgia,Small City,NA,78.4,45.4,98.21,1,0,3,0,0,1,1,0,4,0.964994420996309,0.5655630824663722
Shorter University - College of Adult & ProfessioNAl Programs,113,56,Georgia,Small City,NA,8.63,2.82,23.58,0,0,0,0,0,0,0,0,0,0.09019385407161533,0.0
SieNA College,3161,3039,New York,Suburb,NA,98.2,91.72,99.88,3,2,5,1,1,2,4,3,7,3.095031322884136,0.9211113347720985
SieNA Heights University,2301,1290,Michigan,Town,NA,91.33,74.32,99.25,2,1,3,1,0,1,3,1,4,2.2757605137974855,0.16838440680396868
Sierra Nevada College,452,410,Nevada,Town,private,71.02,45.86,93.42,1,0,2,0,0,1,1,0,3,0.32200103092288385,0.9139003058433619
Silver Lake College of the Holy Family,393,267,Wisconsin,Town,NA,14.23,8.62,24.62,0,0,0,0,0,0,0,0,0,0.06477579268405298,0.08843982008501675
Simmons College,1743,1553,Massachusetts,Large City,NA,93.6,78.52,99.36,2,1,4,1,0,2,3,1,6,2.088340744359077,0.6573336426910581
Simpson College,1433,1280,Iowa,Town,NA,68.44,38.3,94.19,1,0,2,0,0,1,1,0,3,0.9558885763653511,0.19667593012512682
Simpson University,779,619,California,Small City,NA,91.94,76.09,99.13,2,1,3,1,0,1,3,1,4,2.220841141169827,0.2924209865636809
Skidmore College,2682,2636,New York,Suburb,private,98.01,89.9,99.91,3,2,5,1,1,2,4,3,7,1.0525562871871843,2.8605721206567813
Slippery Rock University of Pennsylvania,7613,7125,Pennsylvania,Town,NA,99.96,99.15,100.0,6,3,10,2,1,4,8,4,14,6.628570543657269,1.2856643262704308
Smith College,2526,2505,Massachusetts,Suburb,private,98.99,92.22,99.98,3,2,6,1,1,3,4,3,9,1.0777259417958942,3.5113321611191175
Soka University of America,409,412,California,Suburb,NA,71.23,50.24,90.65,1,0,2,0,0,1,1,0,3,1.0278273050042175,0.21557577438328754
Sonoma State University,8670,7887,California,Suburb,NA,100.0,100.0,100.0,22,13,42,9,5,18,31,18,60,31.65341018232631,0.06974088532656682
South CaroliNA State University,2523,2281,South CaroliNA,Town,NA,99.92,96.29,100.0,5,2,10,2,1,4,7,3,14,5.871420538612592,1.228595626907057
South College,1410,1410,Tennessee,Midsize City,NA,74.95,39.09,96.72,1,0,2,0,0,1,1,0,3,1.383642200334009,0.0
South Dakota State University,10886,8425,South Dakota,Town,NA,99.94,98.59,100.0,5,3,9,2,1,4,7,4,13,5.396276460323919,2.1046296792902037
South University - Columbia,806,556,South CaroliNA,Suburb,NA,92.63,69.14,99.49,2,1,4,1,0,2,3,1,6,2.603061030870049,0.0
South University - SavanNAh,499,396,Georgia,Midsize City,NA,66.17,41.64,89.78,1,0,2,0,0,1,1,0,3,0.05587229898241657,1.0257643655147823
South University - Tampa,543,424,Florida,Large City,private,96.53,85.01,99.87,2,1,5,1,1,2,3,2,7,3.3520660505226965,0.0
South University - West Palm Beach,699,535,Florida,Suburb,NA,98.62,91.06,99.98,3,2,6,1,1,3,4,3,9,4.259531445415581,0.008831758725536227
Southeast Missouri State University,10462,7779,Missouri,Small City,NA,99.78,94.32,100.0,4,2,10,2,1,4,6,3,14,5.013319293488807,1.0961493832194418
Southeastern LouisiaNA University,13317,8998,LouisiaNA,Small City,NA,100.0,100.0,100.0,22,10,47,8,4,19,30,14,66,29.400283951286394,1.1261043177109196
Southeastern Oklahoma State University,3122,2374,Oklahoma,Town,NA,99.89,95.76,100.0,5,2,10,2,1,5,7,3,15,1.975016754827853,4.851828835898036
Southeastern University,6241,4288,Florida,Midsize City,private,100.0,100.0,100.0,20,11,39,9,5,18,29,16,57,25.341125483233274,3.097124085185222
Southern Adventist University,2596,2173,Tennessee,Suburb,NA,99.56,93.79,100.0,4,2,8,2,1,3,6,3,11,0.6074287390118805,4.810296898986422
Southern Arkansas University Main Campus,3478,2924,Arkansas,Town,public,99.71,92.81,100.0,4,2,9,2,1,4,6,3,13,1.4083141938831358,4.4138187090007595
Southern Connecticut State University,7944,6814,Connecticut,Midsize City,NA,96.94,90.97,99.62,2,2,4,1,1,2,3,3,6,2.3670995649282736,1.1161107488393496
Southern Illinois University Carbondale,10990,9455,Illinois,Small City,NA,99.9,98.65,100.0,5,3,9,2,1,4,7,4,13,5.321336664427587,1.5667130671742568
Southern Illinois University Edwardsville,11408,9550,Illinois,Suburb,NA,99.82,98.21,100.0,4,3,8,2,1,3,6,4,11,5.617411838887051,0.6804171767474065
Southern Methodist University,6454,6240,Texas,Suburb,NA,100.0,100.0,100.0,20,10,42,9,4,19,29,14,61,21.622855325159513,7.259543455582622
Southern Nazarene University,1517,1483,Oklahoma,Suburb,NA,97.29,81.42,99.96,3,1,5,1,0,2,4,1,7,0.7986452829342476,2.801129863460501
Southern New Hampshire University,70662,19935,New Hampshire,Suburb,NA,100.0,100.0,100.0,60,31,110,25,12,47,85,43,157,10.526386455845469,74.29074986750555
Southern Oregon University,5522,3640,Oregon,Suburb,public,99.92,98.33,100.0,5,3,9,2,1,4,7,4,13,2.3604485057716253,4.726681157821042
Southern University and A & M College,5152,4530,LouisiaNA,Midsize City,NA,100.0,99.79,100.0,9,4,20,4,2,8,13,6,28,9.4731737374168,3.583651093229728
Southern University at New Orleans,2108,1520,LouisiaNA,Large City,NA,99.23,89.74,100.0,4,2,8,1,1,3,5,3,11,4.614556481823737,0.2523719768931713
Southern Utah University,8549,6279,Utah,Town,public,100.0,99.91,100.0,14,5,34,6,2,15,20,7,49,12.233714607108753,7.163788093777795
Southern Virginia University,908,853,Virginia,Town,NA,84.03,57.64,98.19,1,1,3,1,0,1,2,1,4,0.2678225189799409,1.5638140105416038
Southern Wesleyan University,1360,820,South CaroliNA,Suburb,NA,97.7,82.36,99.95,3,1,5,1,0,2,4,1,7,2.968006311872922,0.7958503678990152
Southwest Baptist University,2827,1835,Missouri,Town,private,93.68,72.51,99.78,2,1,4,1,0,2,3,1,6,1.130918189685252,1.6262174195831418
Southwest Minnesota State University,6711,1932,Minnesota,Town,public,89.73,72.13,98.58,2,1,3,1,0,1,3,1,4,1.072795493212661,1.2009555811498511
Southwestern Adventist University,802,652,Texas,Town,private,98.12,85.13,99.98,3,1,6,1,1,3,4,2,9,3.548191377766333,0.41515493125384495
Southwestern Assemblies of God University,1788,1492,Texas,Suburb,private,99.98,98.07,100.0,6,3,12,3,1,6,9,4,18,7.3075035476838295,0.9628402141030387
Southwestern Christian University,620,539,Oklahoma,Suburb,NA,55.0,30.42,82.8,1,0,1,0,0,1,1,0,2,0.4649589186966086,0.3323446910801847
Southwestern College - Winfield,1148,577,Kansas,Town,NA,76.76,49.78,95.67,1,0,2,0,0,1,1,0,3,0.10802738311570378,1.3477387864171844
Southwestern Oklahoma State University,4626,3713,Oklahoma,Town,public,99.62,91.88,100.0,4,2,9,2,1,4,6,3,13,3.572307320696348,1.9937182649369272
Southwestern University,1398,1367,Texas,Suburb,NA,99.98,98.44,100.0,6,3,13,3,1,6,9,4,19,8.58103864872472,0.17265756557321996
Spalding University,1250,916,Kentucky,Large City,NA,69.9,43.02,93.37,1,0,2,0,0,1,1,0,3,1.088599775286327,0.11146717349739571
Spelman College,2139,2086,Georgia,Large City,NA,98.06,86.2,99.97,3,1,6,1,1,2,4,2,8,0.42702399936561236,3.507361105769731
Spring Arbor University,1958,1380,Michigan,Suburb,NA,87.45,68.49,98.42,1,1,3,1,0,1,2,1,4,1.8249124498347686,0.24884925577022818
Spring Hill College,1376,1363,Alabama,Midsize City,NA,95.23,77.97,99.81,2,1,4,1,0,2,3,1,6,0.8931493198392646,2.143771734855417
Springfield College,2230,2188,Massachusetts,Midsize City,private,94.32,81.2,99.4,2,1,4,1,0,2,3,1,6,1.6165889126938415,1.249184512685886
St. Andrews University,641,567,North CaroliNA,Town,NA,61.18,37.99,86.03,1,0,1,0,0,1,1,0,2,0.12646223401170678,0.8183795896658108
St Catherine University,3157,2124,Minnesota,Large City,private,65.31,45.77,86.51,1,0,1,0,0,1,1,0,2,0.5415488755373209,0.5160944952774149
St. Francis College,2286,2097,New York,Large City,NA,94.49,83.96,99.13,2,1,3,1,1,1,3,2,4,2.6430584947804205,0.2540765856398315
St John's College MD,466,458,Maryland,Suburb,NA,57.73,36.53,81.52,1,0,1,0,0,1,1,0,2,0.09392214389061407,0.7655037949679286
St. John's College,319,309,New Mexico,Rural,NA,45.89,27.29,71.31,0,0,1,0,0,0,0,0,1,0.05501128444098297,0.5581186453342856
St John's University - New York,16760,11526,New York,Large City,NA,100.0,100.0,100.0,19,11,32,8,4,14,27,15,46,14.309607120207566,11.893771784201581
St Lawrence University,2411,2372,New York,Town,private,93.73,80.38,99.2,2,1,3,1,0,1,3,1,4,1.2846836364034944,1.4817582754605416
St Mary's College of Maryland,1574,1516,Maryland,Suburb,NA,83.06,64.78,95.58,1,1,2,1,0,1,2,1,3,1.4109193171123358,0.36354341742950624
St. Mary's University,2323,2228,Texas,Large City,NA,100.0,99.92,100.0,10,5,22,5,2,10,15,7,32,14.710351969242378,0.3178917586610849
St Olaf College,3039,3003,Minnesota,Town,NA,87.07,67.55,98.33,1,1,3,1,0,1,2,1,4,0.3042081802641447,1.7387394637284728
Stanford University,7064,7064,California,Suburb,NA,100.0,100.0,100.0,13,7,26,6,3,11,19,10,37,10.883956997633947,7.935496742002854
SUNY New Paltz,6733,6235,New York,Suburb,NA,99.98,99.52,100.0,6,4,10,2,2,4,8,6,14,7.83092052171002,0.6064436147869603
Stephen F Austin State University,10988,9567,Texas,Town,NA,100.0,100.0,100.0,51,25,109,23,10,50,74,35,159,73.4836563648728,0.3539748865784897
Stephens College,654,542,Missouri,Midsize City,NA,43.43,23.71,72.48,0,0,1,0,0,0,0,0,1,0.2542285849796484,0.31469007307509794
Sterling College Kansas,698,599,Kansas,Rural,private,66.99,42.55,89.89,1,0,2,0,0,1,1,0,3,0.06345297746116582,1.0420176184272292
Sterling College Vermont,155,120,Vermont,Rural,private,21.78,12.49,37.4,0,0,0,0,0,0,0,0,0,2.512152066515396e-05,0.24533316458057108
Stetson University,3068,3028,Florida,Suburb,private,100.0,99.99,100.0,12,7,23,5,3,10,17,10,33,16.136833620748302,0.7338080116645556
Stevens Institute of Technology,3125,3113,New Jersey,Suburb,NA,99.87,97.45,100.0,5,3,9,2,1,4,7,4,13,5.030157158090857,1.601118627073309
Stevenson University,3401,2926,Maryland,Rural,NA,97.64,89.22,99.85,3,2,5,1,1,2,4,3,7,3.0430774620558956,0.6994076379498487
Stillman College,675,552,Alabama,Midsize City,NA,63.68,36.86,88.55,1,0,2,0,0,1,1,0,3,0.6381768095011774,0.37337289344108204
Stonehill College,2494,2482,Massachusetts,Suburb,private,97.5,87.88,99.87,3,2,5,1,1,2,4,3,7,2.605491287858206,1.081426223515299
Stony Brook University,17369,16212,New York,Suburb,NA,100.0,100.0,100.0,16,10,26,7,4,11,23,14,37,18.981630593323143,3.3549535757913165
Stratford University,1979,471,Virginia,Suburb,NA,96.48,80.02,99.77,2,1,4,1,0,2,3,1,6,2.607549802846369,0.7359530995211959
Strayer University - District of Columbia,691,107,District of Columbia,Large City,NA,52.21,36.2,70.09,1,0,1,0,0,0,1,0,1,0.38634465761234443,0.35152632184875837
Suffolk University,5028,4762,Massachusetts,Large City,private,99.98,99.22,100.0,6,3,11,3,1,5,9,4,16,6.31831637305615,2.2115836612155744
Sul Ross State University,2292,1378,Texas,Town,NA,100.0,99.93,100.0,11,5,23,5,2,10,16,7,33,15.180265990482065,0.09199712686373154
Sullivan University,2596,1321,Kentucky,Large City,NA,90.66,67.12,99.51,2,1,4,1,0,2,3,1,6,1.8283664734090794,0.5415477360010801
Summit Christian College,32,17,Nebraska,Town,NA,0.57,0.29,1.24,0,0,0,0,0,0,0,0,0,0.0007549819174932925,0.0049475730468285335
University at Albany,13510,12740,New York,Small City,public,100.0,100.0,100.0,12,8,19,5,3,8,17,11,27,15.750270509788157,1.2424041598681532
Binghamton University,13739,13345,New York,Suburb,public,100.0,100.0,100.0,13,8,22,5,3,9,18,11,31,14.428741262397947,3.926964613048211
SUNY Fredonia,4393,4281,New York,Town,NA,99.56,96.84,99.98,4,2,6,2,1,3,6,3,9,5.314365291317324,0.10032574791121901
SUNY Geneseo,5558,5452,New York,Town,NA,99.89,98.73,100.0,5,3,8,2,1,3,7,4,11,6.681337458924483,0.1713140644645264
Purchase College,4062,3712,New York,Suburb,public,99.56,96.46,99.99,4,2,6,2,1,3,6,3,9,3.943708562611492,1.4860667401301126
The College at Brockport,7182,6419,New York,Town,NA,99.99,99.65,100.0,6,4,10,3,2,4,9,6,14,8.648893085615112,0.25824083944351034
Buffalo State,8527,7665,New York,Large City,NA,100.0,99.88,100.0,8,5,12,3,2,5,11,7,17,10.229569796945226,0.37668471428009603
SUNY Cortland,6345,6196,New York,Town,public,99.96,99.33,100.0,6,4,9,2,1,4,8,5,13,7.4538671026126275,0.44479700225452695
SUNY Old Westbury,4634,4056,New York,Suburb,public,99.64,97.26,99.99,4,3,6,2,1,3,6,4,9,5.604217431079489,0.028960158981811257
SUNY Oneonta,5940,5828,New York,Town,NA,99.93,99.05,100.0,5,3,8,2,1,4,7,4,12,7.203316947902959,0.10205350299123665
SUNY Oswego,7123,6836,New York,Town,NA,99.98,99.63,100.0,6,4,10,3,2,4,9,6,14,8.612047474628397,0.17970178698597317
SUNY Plattsburgh,5353,4894,New York,Town,public,99.84,98.34,100.0,5,3,7,2,1,3,7,4,10,6.25638474554436,0.1836188034067234
SUNY Potsdam,3323,3196,New York,Town,public,98.31,92.53,99.87,3,2,5,1,1,2,4,3,7,3.941252188545711,0.13865483945691792
SUNY College of Environmental Science and Forestry,1791,1737,New York,Midsize City,NA,90.86,77.12,98.21,2,1,3,1,0,1,3,1,4,1.8557906066975909,0.5347963890378667
SUNY Empire State College,9810,3772,New York,Suburb,NA,100.0,99.96,100.0,9,6,14,4,2,6,13,8,20,11.309146198856,0.9774523697431029
SUNY Polytechnic Institute,2179,1859,New York,Suburb,NA,93.13,81.91,98.67,2,1,3,1,0,1,3,1,4,2.676219544668465,0.0
SUNY Maritime College,1640,1581,New York,Large City,public,90.85,76.26,98.4,2,1,3,1,0,1,3,1,4,1.4811935616659793,0.9077563146999762
SusquehanNA University,2354,2283,Pennsylvania,Town,NA,96.56,85.5,99.78,2,1,4,1,1,2,3,2,6,1.142435660519732,2.2236302725873838
Swarthmore College,1581,1573,Pennsylvania,Suburb,NA,93.97,78.67,99.55,2,1,4,1,0,2,3,1,6,0.2138248562470087,2.590925757621266
Sweet Briar College,320,314,Virginia,Suburb,NA,42.13,23.4,66.13,0,0,1,0,0,0,0,0,1,0.2957206980403514,0.2505593770174584
Syracuse University,15248,14675,New York,Midsize City,NA,100.0,100.0,100.0,17,10,31,7,4,13,24,14,44,7.80881315511799,16.75603472378638
Tabor College,712,554,Kansas,Town,private,71.74,47.57,92.58,1,0,2,0,0,1,1,0,3,0.05506250110266455,1.2054630435395186
Talladega College,782,762,Alabama,Town,NA,73.71,48.26,93.71,1,0,2,0,0,1,1,0,3,0.6650160211157129,0.6689617310197364
Tarleton State University,11290,8429,Texas,Town,NA,100.0,100.0,100.0,53,25,113,23,11,52,76,36,165,75.82641612293733,0.22849450351105968
Taylor University,2111,1840,IndiaNA,Town,NA,85.24,66.87,97.13,1,1,3,1,0,1,2,1,4,0.5285247889301763,1.382784383676988
Temple University,29583,26643,Pennsylvania,Large City,NA,100.0,100.0,100.0,25,15,44,10,6,19,35,21,63,22.886387113638165,12.324046003002923
Tennessee State University,6504,5431,Tennessee,Large City,NA,99.91,94.33,100.0,5,2,12,2,1,5,7,3,17,4.623916346080745,2.3836692523194523
Tennessee Technological University,9365,8259,Tennessee,Town,NA,99.99,96.73,100.0,7,3,17,2,1,6,9,4,23,8.969141639044569,0.4115465748814938
Tennessee Wesleyan University,931,863,Tennessee,Town,NA,65.42,34.08,92.07,1,0,2,0,0,1,1,0,3,0.8252787875751074,0.2356736202386334
Texas A&M InterNAtioNAl University,6800,5191,Texas,Large City,public,100.0,100.0,100.0,32,15,68,14,6,31,46,21,99,45.98347060015025,0.06065218861423047
Texas A&M University - College Station,53069,46724,Texas,Midsize City,public,100.0,100.0,100.0,244,117,521,108,49,239,352,166,760,348.9894797740076,3.087880138817763
Texas A&M University - Commerce,8490,6068,Texas,Town,NA,100.0,100.0,100.0,39,19,84,17,8,39,56,27,123,56.369251504360726,0.3962837109517076
Texas A&M University - Corpus Christi,10174,8355,Texas,Large City,NA,100.0,100.0,100.0,47,23,101,21,10,46,68,33,147,68.18520551669198,0.20005891707562795
Texas A&M University - Kingsville,6782,5020,Texas,Town,NA,100.0,100.0,100.0,32,15,68,14,6,31,46,21,99,45.731487719195634,0.15799730658242866
Texas A&M University - TexarkaNA,1611,1166,Texas,Rural,NA,99.99,98.55,100.0,6,3,13,3,1,6,9,4,19,8.792159440875885,0.17442662282712446
Texas Christian University,9009,8738,Texas,Large City,NA,100.0,100.0,100.0,32,15,67,14,6,31,46,21,98,39.9426918053734,5.750484970152751
Texas College,993,940,Texas,Midsize City,NA,99.63,93.2,100.0,4,2,8,2,1,4,6,3,12,4.923881700815851,0.6687619471371988
Texas Lutheran University,1359,1305,Texas,Town,private,99.99,98.7,100.0,6,3,14,3,1,6,9,4,20,9.091814758767859,0.0671945087904707
Texas Southern University,7971,6695,Texas,Large City,NA,100.0,100.0,100.0,33,16,70,15,7,32,48,23,102,43.96760755251333,3.4940615228122245
Texas State University,34177,28019,Texas,Suburb,NA,100.0,100.0,100.0,160,77,341,71,32,157,231,109,498,229.99226683022422,0.5395733582417884
Texas Tech University,30737,27318,Texas,Large City,public,100.0,100.0,100.0,139,67,298,62,28,137,201,95,435,198.40587218515657,2.646702769169241
Texas Wesleyan University,1675,1497,Texas,Large City,NA,100.0,99.5,100.0,8,4,17,3,2,8,11,6,25,11.025953628797875,0.14151006621770504
Texas Woman's University,10311,6968,Texas,Midsize City,NA,100.0,100.0,100.0,48,23,103,21,10,47,69,33,150,69.19313704051045,0.18434401590306576
The College of Idaho,938,896,Idaho,Suburb,NA,69.99,35.85,95.57,1,0,2,0,0,1,1,0,3,0.8672465846678242,0.3353650824474461
The College of New Jersey,6956,6728,New Jersey,Suburb,NA,100.0,99.99,100.0,12,7,22,5,2,9,17,9,31,15.917512742791848,0.4664878695708908
The College of Saint Rose,2504,2426,New York,Small City,NA,95.35,85.67,99.32,2,1,3,1,1,1,3,2,4,2.8211456145495477,0.24466868557128751
The College of Saint Scholastica,2678,2179,Minnesota,Small City,NA,51.1,34.26,74.12,1,0,1,0,0,0,1,0,1,0.4319173013079422,0.28299548265668956
The College of Wooster,1979,1962,Ohio,Town,NA,91.05,73.26,99.06,2,1,3,1,0,1,3,1,4,0.49787123725216204,1.9121587292798357
The Evergreen State College,3615,3330,Washington,Suburb,NA,99.67,96.75,100.0,4,2,7,2,1,3,6,3,10,2.7175165452224364,2.9827577987316527
The King's College,555,542,New York,Large City,NA,76.45,53.51,94.65,1,1,2,0,0,1,1,1,3,0.0773757830721034,1.365312253005962
The Master's College and SemiNAry,1353,975,California,Suburb,NA,98.17,89.34,99.95,3,2,5,1,1,2,4,3,7,3.3220846822457744,0.6726716277914987
The New School,7124,6224,New York,Large City,private,100.0,99.98,100.0,11,6,20,4,2,9,15,8,29,2.0682669633876527,12.992471075210975
Stockton University,8276,7809,New Jersey,Suburb,NA,100.0,100.0,100.0,14,8,27,6,3,11,20,11,38,19.6258590758299,0.2581465461166613
