school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Saint Michael's College,1790,1766,Vermont,Suburb,private,98.29,88.83,99.95,3,2,5,1,1,2,4,3,7,0.0023775394648098253,4.058437882831154
Saint Norbert College,2068,2021,Wisconsin,Suburb,private,91.73,72.91,99.41,2,1,3,1,0,2,3,1,5,0.7060606015753125,1.7795234073185398
Saint Peter's University,2633,2387,New Jersey,Large City,NA,100.0,99.98,100.0,11,6,21,5,3,10,16,9,31,13.437368162705553,2.0442539310210455
St. Thomas AquiNAs College,1777,1091,New York,Suburb,NA,99.89,98.04,100.0,5,3,8,2,1,4,7,4,12,3.8225603280610336,2.9622029702303463
St. Thomas University,2907,935,Florida,Suburb,NA,100.0,100.0,100.0,25,13,51,12,6,25,37,19,76,36.01888817449899,1.245079780907608
Saint Vincent College,1667,1617,Pennsylvania,Suburb,NA,98.88,91.13,99.99,3,2,6,1,1,3,4,3,9,2.777751496262256,1.7067278192475124
Saint Xavier University,2942,2638,Illinois,Large City,NA,99.19,92.54,99.99,3,2,7,1,1,3,4,3,10,4.29871699057454,0.5078404101702237
Salem College,817,673,North CaroliNA,Midsize City,private,94.14,71.74,99.84,2,1,4,1,0,2,3,1,6,0.7216590277293893,2.100659387855457
Salem InterNAtioNAl University,892,892,West Virginia,Rural,private,98.62,87.22,99.99,3,1,6,1,1,3,4,2,9,0.033811615286236565,4.2268038926981735
Salem State University,7110,5792,Massachusetts,Suburb,NA,100.0,100.0,100.0,20,11,37,9,5,18,29,16,55,28.807538897346436,0.7757829605653842
Salisbury University,7783,7191,Maryland,Suburb,public,100.0,100.0,100.0,16,9,29,7,4,14,23,13,43,17.707352073565954,5.359133596485449
Salve RegiNA University,2180,2087,Rhode Island,Suburb,NA,99.6,95.24,100.0,4,2,7,2,1,3,6,3,10,0.2433754385583613,5.25979369676808
Sam Houston State University,18416,14808,Texas,Town,public,100.0,100.0,100.0,235,102,544,122,48,302,357,150,846,355.66970786697465,1.058256410138387
Samford University,3375,3266,Alabama,Suburb,private,100.0,99.97,100.0,13,6,28,6,3,14,19,9,42,5.875868999388041,12.905226305725074
San Diego Christian College,656,504,California,Suburb,private,98.82,89.8,99.99,3,2,6,1,1,3,4,3,9,3.878773666603514,0.5414170878080581
San Diego State University,30267,27060,California,Large City,NA,100.0,100.0,100.0,149,77,302,69,34,145,218,111,447,202.31097969733497,15.191476284486667
San Francisco State University,26676,22263,California,Large City,public,100.0,100.0,100.0,133,70,267,61,31,127,194,101,394,193.51421375911343,0.5587405933739397
San Jose State University,27777,23097,California,Large City,NA,100.0,100.0,100.0,139,73,280,64,32,133,203,105,413,202.77204147279917,0.2157029130192196
Santa Clara University,5498,5411,California,Midsize City,private,100.0,100.0,100.0,23,12,47,11,5,23,34,17,70,24.663145766894043,8.575894699822749
Sarah Lawrence College,1401,1384,New York,Suburb,NA,99.83,96.34,100.0,4,2,9,2,1,4,6,3,13,0.8004754556485928,5.578344266447174
SavanNAh State University,4237,3687,Georgia,Midsize City,NA,100.0,99.01,100.0,10,3,28,5,1,14,15,4,42,11.69543875123212,2.80276830617312
Schreiner University,1249,1137,Texas,Town,NA,100.0,100.0,100.0,16,7,36,8,3,20,24,10,56,23.723038588566958,0.14319446359938984
Scripps College,1064,1060,California,Suburb,NA,99.63,94.35,100.0,4,2,8,2,1,4,6,3,12,3.1615664603258833,2.4232664768986933
Seattle Pacific University,2898,2783,Washington,Large City,private,100.0,99.8,100.0,7,4,14,4,2,8,11,6,22,6.152917606980397,4.67355382196118
Seattle University,4563,4325,Washington,Large City,private,100.0,100.0,100.0,13,7,27,7,3,15,20,10,42,7.113854264127574,12.519436836042775
Seton Hall University,5972,5554,New Jersey,Suburb,NA,100.0,100.0,100.0,24,13,47,11,6,23,35,19,70,28.133200180976672,6.4317277755895335
Seton Hill University,2091,1551,Pennsylvania,Suburb,NA,99.53,94.5,100.0,4,2,7,2,1,3,6,3,10,3.315114136908228,2.0302584107940707
Sewanee - The University of the South,1700,1687,Tennessee,Rural,NA,100.0,98.9,100.0,7,3,15,3,1,8,10,4,23,1.4105710689537208,8.696955631573454
Shaw University,1545,1466,North CaroliNA,Large City,private,98.62,87.48,99.99,3,1,6,1,1,3,4,2,9,1.329301294572165,2.9410736925819805
Shawnee State University,3408,2832,Ohio,Town,public,99.97,98.55,100.0,6,3,11,3,1,5,9,4,16,7.222464598939694,0.893073397398686
SheNAndoah University,2060,1991,Virginia,Small City,NA,99.99,98.66,100.0,6,3,12,3,1,6,9,4,18,6.637764215841455,2.741737725606883
Shepherd University,3419,2614,West Virginia,Town,NA,99.52,92.43,100.0,4,2,7,2,1,3,6,3,10,0.46321912942144094,4.862213982603315
Shippensburg University of Pennsylvania,5573,5160,Pennsylvania,Town,NA,100.0,99.89,100.0,8,5,16,4,2,8,12,7,24,10.676982313758046,1.6463424831537115
Shorter University,1402,1140,Georgia,Small City,NA,99.41,82.12,100.0,4,1,10,2,1,5,6,2,15,3.6181641377276437,1.495739474255637
Shorter University - College of Adult & ProfessioNAl Programs,113,56,Georgia,Small City,NA,28.73,8.87,65.48,0,0,1,0,0,0,0,0,1,0.33817415017636376,0.0
SieNA College,3161,3039,New York,Suburb,NA,99.99,99.65,100.0,7,4,11,3,2,5,10,6,16,7.308688942878456,2.2405949231220443
SieNA Heights University,2301,1290,Michigan,Town,NA,99.95,97.11,100.0,5,2,11,2,1,6,7,3,17,6.932190717973363,0.5886394413701462
Sierra Nevada College,452,410,Nevada,Town,private,95.7,75.32,99.96,2,1,5,1,0,3,3,1,8,1.0330885290829073,2.0947790816561582
Silver Lake College of the Holy Family,393,267,Wisconsin,Town,NA,34.69,19.36,59.18,0,0,1,0,0,0,0,0,1,0.1781507148664723,0.2458451420150009
Simmons College,1743,1553,Massachusetts,Large City,NA,99.77,96.21,100.0,4,2,8,2,1,4,6,3,12,4.495335715839606,1.5543946426843636
Simpson College,1433,1280,Iowa,Town,NA,98.61,77.25,100.0,3,1,8,1,0,4,4,1,12,3.7475162195169722,0.5185007019700947
Simpson University,779,619,California,Small City,NA,99.48,93.26,100.0,4,2,7,2,1,3,6,3,10,4.427656732632313,0.8012687868917596
Skidmore College,2682,2636,New York,Suburb,private,99.99,99.37,100.0,6,4,12,3,2,6,9,6,18,2.4855342952566812,6.651018842703766
Slippery Rock University of Pennsylvania,7613,7125,Pennsylvania,Town,NA,100.0,99.99,100.0,12,7,22,5,3,11,17,10,33,13.454733810020302,3.614601609340161
Smith College,2526,2505,Massachusetts,Suburb,private,100.0,99.63,100.0,7,4,15,4,2,7,11,6,22,2.319899150140288,8.559008952637965
Soka University of America,409,412,California,Suburb,NA,93.24,74.18,99.64,2,1,4,1,0,2,3,1,6,2.049163446507517,0.6337690560427404
Sonoma State University,8670,7887,California,Suburb,NA,100.0,100.0,100.0,43,23,87,20,10,42,63,33,129,63.10691571155113,0.21181589186349428
South CaroliNA State University,2523,2281,South CaroliNA,Town,NA,100.0,100.0,100.0,21,10,42,11,5,22,32,15,64,28.37177184773795,3.2189502621720396
South College,1410,1410,Tennessee,Midsize City,NA,99.22,83.5,100.0,3,1,8,1,1,4,4,2,12,4.839185419038312,0.0
South Dakota State University,10886,8425,South Dakota,Town,NA,100.0,100.0,100.0,18,11,33,9,5,17,27,16,50,20.725828870948373,6.547726308712115
South University - Columbia,806,556,South CaroliNA,Suburb,NA,100.0,99.8,100.0,8,4,16,4,2,9,12,6,25,12.578464306532886,0.0
South University - SavanNAh,499,396,Georgia,Midsize City,NA,96.05,77.06,99.93,2,1,5,1,0,2,3,1,7,0.20948841161367665,3.0027333816247923
South University - Tampa,543,424,Florida,Large City,private,99.94,97.85,100.0,5,3,10,2,1,5,7,4,15,7.391631246694238,0.0
South University - West Palm Beach,699,535,Florida,Suburb,NA,99.99,99.25,100.0,6,3,13,3,2,6,9,5,19,9.392680589721959,0.03088841756832965
Southeast Missouri State University,10462,7779,Missouri,Small City,NA,100.0,99.93,100.0,13,5,31,6,2,15,19,7,46,15.213899252602959,3.1431619577096286
Southeastern LouisiaNA University,13317,8998,LouisiaNA,Small City,NA,100.0,100.0,100.0,66,30,146,30,13,70,96,43,216,92.9208111557625,3.3801363398350075
Southeastern Oklahoma State University,3122,2374,Oklahoma,Town,NA,100.0,99.98,100.0,14,6,32,7,3,17,21,9,49,6.592495013540257,13.945298439101729
Southeastern University,6241,4288,Florida,Midsize City,private,100.0,100.0,100.0,44,23,89,21,10,45,65,33,134,55.87964321856325,9.010175255873625
Southern Adventist University,2596,2173,Tennessee,Suburb,NA,100.0,99.86,100.0,10,5,21,5,2,11,15,7,32,2.1244367194217837,12.128896981965456
Southern Arkansas University Main Campus,3478,2924,Arkansas,Town,public,100.0,99.93,100.0,12,5,27,6,2,14,18,7,41,4.724240472284976,12.727729975982161
Southern Connecticut State University,7944,6814,Connecticut,Midsize City,NA,99.76,97.52,100.0,4,3,7,2,1,3,6,4,10,3.3979505672848216,2.6427544620824017
Southern Illinois University Carbondale,10990,9455,Illinois,Small City,NA,100.0,100.0,100.0,14,7,28,6,3,13,20,10,41,15.598514969078241,4.3616726522902125
Southern Illinois University Edwardsville,11408,9550,Illinois,Suburb,NA,100.0,99.99,100.0,13,7,26,6,3,12,19,10,38,16.466404623880827,2.065122446769655
Southern Methodist University,6454,6240,Texas,Suburb,NA,100.0,100.0,100.0,53,24,119,27,11,65,80,35,184,62.043366984102214,17.55206060368836
Southern Nazarene University,1517,1483,Oklahoma,Suburb,NA,100.0,98.82,100.0,7,3,16,4,1,9,11,4,25,2.6658331036742977,7.987491059478036
Southern New Hampshire University,70662,19935,New Hampshire,Suburb,NA,100.0,100.0,100.0,124,63,233,57,28,111,181,91,344,19.12594439979473,161.22025965918561
Southern Oregon University,5522,3640,Oregon,Suburb,public,100.0,99.98,100.0,11,6,23,5,3,12,16,9,35,5.25481504492952,10.886707026376186
Southern University and A & M College,5152,4530,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,28,13,61,13,5,30,41,18,91,29.940356676783733,10.49090962066792
Southern University at New Orleans,2108,1520,LouisiaNA,Large City,NA,100.0,99.9,100.0,10,5,23,5,2,11,15,7,34,14.584496262879862,0.6872208774328128
Southern Utah University,8549,6279,Utah,Town,public,100.0,100.0,100.0,40,14,109,21,7,59,61,21,168,39.39170566530441,21.53734886730494
Southern Virginia University,908,853,Virginia,Town,NA,99.45,88.9,100.0,3,2,8,2,1,4,5,3,12,0.7550063563042413,4.4271833430722785
Southern Wesleyan University,1360,820,South CaroliNA,Suburb,NA,100.0,99.97,100.0,11,5,22,6,3,12,17,8,34,14.341946275066654,2.149799718897987
Southwest Baptist University,2827,1835,Missouri,Town,private,99.97,96.41,100.0,6,2,13,3,1,7,9,3,20,3.4319927364598373,4.683931150110712
Southwest Minnesota State University,6711,1932,Minnesota,Town,public,99.91,96.94,100.0,5,2,10,2,1,5,7,3,15,2.9977600759477263,4.055360503909794
Southwestern Adventist University,802,652,Texas,Town,private,100.0,99.17,100.0,7,3,17,4,2,9,11,5,26,10.180974550777089,1.0438677395624774
Southwestern Assemblies of God University,1788,1492,Texas,Suburb,private,100.0,100.0,100.0,16,7,36,8,3,20,24,10,56,20.967726857934387,2.5711796448458446
Southwestern Christian University,620,539,Oklahoma,Suburb,NA,92.41,65.7,99.79,2,1,4,1,0,2,3,1,6,1.552006759191081,1.015713560179699
Southwestern College - Winfield,1148,577,Kansas,Town,NA,98.77,84.7,100.0,3,1,7,1,1,4,4,2,11,0.43776971508174267,3.9269331664300307
Southwestern Oklahoma State University,4626,3713,Oklahoma,Town,public,100.0,99.92,100.0,12,5,28,6,2,15,18,7,43,11.924161220888852,5.698459990381702
Southwestern University,1398,1367,Texas,Suburb,NA,100.0,100.0,100.0,17,7,38,9,3,21,26,10,59,24.6219346141634,0.46866932083689317
Spalding University,1250,916,Kentucky,Large City,NA,96.31,76.94,99.96,2,1,5,1,0,3,3,1,8,2.8565839481792525,0.43746190158799864
Spelman College,2139,2086,Georgia,Large City,NA,100.0,99.35,100.0,8,3,17,4,2,8,12,5,25,1.6010900030473858,9.515125151961097
Spring Arbor University,1958,1380,Michigan,Suburb,NA,99.82,94.92,100.0,4,2,9,2,1,5,6,3,14,5.558863100559255,0.760720301385675
Spring Hill College,1376,1363,Alabama,Midsize City,NA,99.99,98.62,100.0,6,3,13,3,1,6,9,4,19,3.1037438541741067,6.020115786998452
Springfield College,2230,2188,Massachusetts,Midsize City,private,99.83,97.12,100.0,4,2,8,2,1,4,6,3,12,3.4798487252104326,2.857608937688438
St. Andrews University,641,567,North CaroliNA,Town,NA,94.39,74.42,99.85,2,1,4,1,0,2,3,1,6,0.33131929339992405,2.5363914255357587
St Catherine University,3157,2124,Minnesota,Large City,private,94.3,75.57,99.82,2,1,4,1,0,2,3,1,6,1.5132740662421391,1.3452815101388014
St. Francis College,2286,2097,New York,Large City,NA,99.9,98.4,100.0,5,3,8,2,1,4,7,4,12,6.241388335346999,0.644795431247558
St John's College MD,466,458,Maryland,Suburb,NA,89.36,65.9,99.13,1,1,3,1,0,2,2,1,5,0.2480021298818761,1.9807578270236497
St. John's College,319,309,New Mexico,Rural,NA,79.12,51.7,97.0,1,1,2,1,0,1,2,1,3,0.16311149742461806,1.3963960577962569
St John's University - New York,16760,11526,New York,Large City,NA,100.0,100.0,100.0,43,25,81,20,11,40,63,36,121,33.79108526725273,30.072143044888126
St Lawrence University,2411,2372,New York,Town,private,99.84,97.3,100.0,4,2,8,2,1,4,6,3,12,3.0336859659725657,3.3912241829292404
St Mary's College of Maryland,1574,1516,Maryland,Suburb,NA,99.04,91.67,99.99,3,2,6,1,1,3,4,3,9,3.725543106669961,0.9077142820237931
St. Mary's University,2323,2228,Texas,Large City,NA,100.0,100.0,100.0,28,12,65,15,6,36,43,18,101,42.20903076713726,0.7948635796059185
St Olaf College,3039,3003,Minnesota,Town,NA,99.61,92.99,100.0,4,2,8,2,1,4,6,3,12,0.8500624241453509,4.681301601230086
Stanford University,7064,7064,California,Suburb,NA,100.0,100.0,100.0,29,15,62,14,7,31,43,22,93,21.699177210338526,21.55708879103006
SUNY New Paltz,6733,6235,New York,Suburb,NA,100.0,100.0,100.0,14,8,23,6,4,11,20,12,34,18.492143134838507,1.6249951937517675
Stephen F Austin State University,10988,9567,Texas,Town,NA,100.0,100.0,100.0,140,60,323,72,28,179,212,88,502,210.8497416562088,0.9891137562176756
Stephens College,654,542,Missouri,Midsize City,NA,81.11,49.76,98.57,1,0,3,1,0,1,2,0,4,0.7715064316840159,0.8895379918142756
Sterling College Kansas,698,599,Kansas,Rural,private,95.22,74.45,99.9,2,1,4,1,0,2,3,1,6,0.2571365802179168,2.7636467187728853
Sterling College Vermont,155,120,Vermont,Rural,private,40.92,22.99,66.38,0,0,1,0,0,0,0,0,1,6.62267260392709e-05,0.5248194819690848
Stetson University,3068,3028,Florida,Suburb,private,100.0,100.0,100.0,25,13,51,12,6,26,37,19,77,35.58328559642493,2.0401065224324864
Stevens Institute of Technology,3125,3113,New Jersey,Suburb,NA,100.0,99.99,100.0,12,7,24,6,3,12,18,10,36,14.262590363076416,3.790879515845763
Stevenson University,3401,2926,Maryland,Rural,NA,99.99,99.52,100.0,7,4,12,3,2,6,10,6,18,8.035269008172785,1.7757014261091513
Stillman College,675,552,Alabama,Midsize City,NA,96.76,77.42,99.95,2,1,5,1,0,2,3,1,7,2.217700116171148,1.198722148217744
Stonehill College,2494,2482,Massachusetts,Suburb,private,99.97,98.87,100.0,6,3,10,3,1,5,9,4,15,5.608547395943554,2.495187683166654
Stony Brook University,17369,16212,New York,Suburb,NA,100.0,100.0,100.0,36,22,63,17,10,31,53,32,94,44.82372524293117,8.350747776662862
Stratford University,1979,471,Virginia,Suburb,NA,99.99,98.49,100.0,6,3,11,3,1,6,9,4,17,7.350825774573238,1.9888000780697053
Strayer University - District of Columbia,691,107,District of Columbia,Large City,NA,86.49,67.84,96.82,1,1,2,1,0,1,2,1,3,1.0645578100042798,0.9343515001413332
Suffolk University,5028,4762,Massachusetts,Large City,private,100.0,100.0,100.0,13,7,24,6,3,12,19,10,36,13.600727435163119,5.024537256838
Sul Ross State University,2292,1378,Texas,Town,NA,100.0,100.0,100.0,29,12,67,15,6,37,44,18,104,43.55737480553192,0.281622603996425
Sullivan University,2596,1321,Kentucky,Large City,NA,99.87,94.77,100.0,5,2,11,2,1,5,7,3,16,4.797798454400512,1.847000944949961
Summit Christian College,32,17,Nebraska,Town,NA,1.35,0.58,3.35,0,0,0,0,0,0,0,0,0,0.0013366699575749867,0.012220422112693582
University at Albany,13510,12740,New York,Small City,public,100.0,100.0,100.0,28,17,47,13,7,23,41,24,70,37.19310595375926,3.198847690991064
Binghamton University,13739,13345,New York,Suburb,public,100.0,100.0,100.0,30,18,53,14,8,26,44,26,79,34.07241178608575,10.404442239778591
SUNY Fredonia,4393,4281,New York,Town,NA,100.0,99.96,100.0,9,5,15,4,2,7,13,7,22,12.549482958664713,0.21066631322629817
SUNY Geneseo,5558,5452,New York,Town,NA,100.0,99.99,100.0,11,7,19,5,3,9,16,10,28,15.777487241769366,0.43075743106748443
Purchase College,4062,3712,New York,Suburb,public,100.0,99.95,100.0,9,5,16,4,2,8,13,7,24,9.31277785538997,3.702095610060458
The College at Brockport,7182,6419,New York,Town,NA,100.0,100.0,100.0,14,9,24,7,4,12,21,13,36,20.42372521259924,0.6734707564788975
Buffalo State,8527,7665,New York,Large City,NA,100.0,100.0,100.0,17,11,29,8,5,14,25,16,43,24.15637706556931,0.933369136750769
SUNY Cortland,6345,6196,New York,Town,public,100.0,100.0,100.0,13,8,22,6,3,11,19,11,33,17.601759204098947,1.185914484678153
SUNY Old Westbury,4634,4056,New York,Suburb,public,100.0,99.97,100.0,9,6,15,4,2,7,13,8,22,13.23394747871206,0.06822610829993775
SUNY Oneonta,5940,5828,New York,Town,NA,100.0,100.0,100.0,12,7,20,5,3,10,17,10,30,17.010103432532595,0.2569163165883063
SUNY Oswego,7123,6836,New York,Town,NA,100.0,100.0,100.0,14,9,24,7,4,12,21,13,36,20.336717010898308,0.4919877639701063
SUNY Plattsburgh,5353,4894,New York,Town,public,100.0,99.99,100.0,10,6,17,5,3,8,15,9,25,14.773992648818593,0.4730892502419327
SUNY Potsdam,3323,3196,New York,Town,public,99.99,99.72,100.0,7,4,11,3,2,5,10,6,16,9.306977308609907,0.3814888836986664
SUNY College of Environmental Science and Forestry,1791,1737,New York,Midsize City,NA,99.69,96.53,100.0,4,2,7,2,1,3,6,3,10,4.382313092337043,1.3916557079701264
SUNY Empire State College,9810,3772,New York,Suburb,NA,100.0,100.0,100.0,20,12,34,9,5,17,29,17,51,26.705717375406675,2.706860018585315
SUNY Polytechnic Institute,2179,1859,New York,Suburb,NA,99.82,97.86,100.0,4,3,7,2,1,3,6,4,10,6.319695716877839,0.0
SUNY Maritime College,1640,1581,New York,Large City,public,99.74,96.56,100.0,4,2,7,2,1,4,6,3,11,3.497729708377547,2.426849404684282
SusquehanNA University,2354,2283,Pennsylvania,Town,NA,99.98,98.92,100.0,6,3,11,3,1,5,9,4,16,2.31892647232608,6.010840630151275
Swarthmore College,1581,1573,Pennsylvania,Suburb,NA,99.9,96.92,100.0,5,2,10,2,1,5,7,3,15,0.4340236712909775,6.477898892376242
Sweet Briar College,320,314,Virginia,Suburb,NA,78.41,49.87,96.26,1,0,2,1,0,1,2,0,3,0.8336528517525997,0.6943558223880125
Syracuse University,15248,14675,New York,Midsize City,NA,100.0,100.0,100.0,41,22,77,19,10,38,60,32,115,18.439938213817946,41.172468969782926
Tabor College,712,554,Kansas,Town,private,96.59,78.76,99.95,2,1,5,1,0,3,3,1,8,0.22313504894943195,3.133152653610702
Talladega College,782,762,Alabama,Town,NA,98.4,84.87,99.99,3,1,6,1,1,3,4,2,9,2.310967878066196,1.8115470913620344
Tarleton State University,11290,8429,Texas,Town,NA,100.0,100.0,100.0,144,62,333,74,29,185,218,91,518,217.57192063023436,0.6846657939908014
Taylor University,2111,1840,IndiaNA,Town,NA,99.79,95.96,100.0,4,2,8,2,1,4,6,3,12,2.168694837388731,3.961486547793198
Temple University,29583,26643,Pennsylvania,Large City,NA,100.0,100.0,100.0,54,30,105,25,13,50,79,43,155,46.45500028384429,32.94439974993786
Tennessee State University,6504,5431,Tennessee,Large City,NA,100.0,99.99,100.0,16,7,39,7,3,18,23,10,57,16.171802620218813,7.1880607469745845
Tennessee Technological University,9365,8259,Tennessee,Town,NA,100.0,100.0,100.0,23,9,56,10,3,25,33,12,81,31.368904063837,1.1561767308975626
Tennessee Wesleyan University,931,863,Tennessee,Town,NA,97.2,75.36,99.98,2,1,6,1,0,3,3,1,9,2.8863510194405815,0.6814151941279037
Texas A&M InterNAtioNAl University,6800,5191,Texas,Large City,public,100.0,100.0,100.0,87,38,201,45,18,112,132,56,313,131.94230358319942,0.15854005040439278
Texas A&M University - College Station,53069,46724,Texas,Midsize City,public,100.0,100.0,100.0,665,288,1539,344,135,853,1009,423,2392,1001.3701725144359,8.26454836258046
Texas A&M University - Commerce,8490,6068,Texas,Town,NA,100.0,100.0,100.0,107,46,248,56,22,138,163,68,386,161.74266095351624,1.0268467762686684
Texas A&M University - Corpus Christi,10174,8355,Texas,Large City,NA,100.0,100.0,100.0,129,56,299,67,26,166,196,82,465,195.64667409286028,0.4994058686768784
Texas A&M University - Kingsville,6782,5020,Texas,Town,NA,100.0,100.0,100.0,87,38,201,45,18,111,132,56,312,131.21927851913273,0.3898874891886366
Texas A&M University - TexarkaNA,1611,1166,Texas,Rural,NA,100.0,100.0,100.0,17,7,39,9,3,22,26,10,61,25.22771237054361,0.5849095803761017
